input/start_location/city,input/days,input/locations/0/name,input/locations/0/lat,input/locations/0/lng,input/locations/0/rating,input/locations/0/open_time,input/locations/0/close_time,input/locations/0/visit_duration,input/locations/0/mandatory,input/locations/1/name,input/locations/1/lat,input/locations/1/lng,input/locations/1/rating,input/locations/1/open_time,input/locations/1/close_time,input/locations/1/visit_duration,input/locations/1/mandatory,input/locations/2/name,input/locations/2/lat,input/locations/2/lng,input/locations/2/rating,input/locations/2/open_time,input/locations/2/close_time,input/locations/2/visit_duration,input/locations/2/mandatory,input/locations/3/name,input/locations/3/lat,input/locations/3/lng,input/locations/3/rating,input/locations/3/open_time,input/locations/3/close_time,input/locations/3/visit_duration,input/locations/3/mandatory,input/preferences/priority,output/itinerary/0/day,output/itinerary/0/schedule/0/location,output/itinerary/0/schedule/0/arrival_time,output/itinerary/0/schedule/0/departure_time,output/itinerary/0/schedule/0/status,output/itinerary/0/schedule/1/location,output/itinerary/0/schedule/1/arrival_time,output/itinerary/0/schedule/1/departure_time,output/itinerary/0/schedule/1/status,output/itinerary/0/schedule/2/location,output/itinerary/0/schedule/2/arrival_time,output/itinerary/0/schedule/2/departure_time,output/itinerary/0/schedule/2/status,output/itinerary/0/schedule/3/location,output/itinerary/0/schedule/3/arrival_time,output/itinerary/0/schedule/3/departure_time,output/itinerary/0/schedule/3/status,output/warnings/0,input/locations/4/name,input/locations/4/lat,input/locations/4/lng,input/locations/4/rating,input/locations/4/open_time,input/locations/4/close_time,input/locations/4/visit_duration,input/locations/4/mandatory,output/itinerary/0/schedule/4/location,output/itinerary/0/schedule/4/arrival_time,output/itinerary/0/schedule/4/departure_time,output/itinerary/0/schedule/4/status,output/warnings/1,output/warnings/2,output/warnings/3,output/warnings/4
Kolkata,2,Dakshineswar Temple,22.6551,88.3573,4.1,08:00,17:00,90,False,Howrah Bridge,22.5851,88.3468,4.0,08:00,19:00,45,True,Eco Park,22.5806,88.4674,4.1,08:00,19:00,90,False,time,1.0,Dakshineswar Temple,09:00,10:00,feasible,2,Eco Park,10:00,12:00,feasible,Indian Museum,13:00,14:00,feasible,,,,Traffic delay near Dakshineswar Temple,Indian Museum,22.558,88.3509,4.1,10:00,18:00,90,false,Howrah Bridge,11:00,13:00,feasible,,,,,,,,,,,,
Hyderabad,4,Charminar,17.3616,78.4747,4.8,10:00,20:00,45,False,Ramoji Film City,17.2543,78.6808,4.6,09:00,20:00,45,False,Salar Jung Museum,17.3713,78.4804,4.8,10:00,17:00,60,False,time,1.0,Charminar,08:00,09:00,feasible,2,Ramoji Film City,10:00,12:00,feasible,Salar Jung Museum,13:00,15:00,feasible,3,4,,Traffic delay near Charminar,Hussain Sagar,17.4239,78.4738,4.3,09:00,19:00,120,true,,,,,,,,,,Hussain Sagar,17:00,19:00,warning,,,
Hyderabad,4,Charminar,17.3616,78.4747,4.2,08:00,19:00,120,False,Golconda Fort,17.3833,78.4011,4.1,09:00,20:00,90,True,Salar Jung Museum,17.3713,78.4804,4.5,09:00,18:00,60,True,scenic,1.0,Charminar,09:00,10:00,feasible,2,Salar Jung Museum,10:00,11:00,feasible,,,,,3,4,,Traffic delay near Charminar,Hussain Sagar,17.4239,78.4738,4.1,09:00,17:00,60,true,Golconda Fort,12:00,13:00,feasible,,,,,Possible time window violation,,,,,Ramoji Film City,17.2543,78.6808
Mysore,2,Chamundi Hills,12.272,76.67,4.3,09:00,18:00,120,False,Brindavan Gardens,12.421,76.572,4.8,10:00,18:00,60,False,Mysore Palace,12.3051,76.6551,4.6,09:00,17:00,45,True,distance,1.0,Chamundi Hills,09:00,11:00,feasible,2,Mysore Zoo,10:00,11:00,feasible,,,,,,,,Traffic delay near Chamundi Hills,Mysore Zoo,12.302,76.664,4.6,10:00,17:00,90,false,Brindavan Gardens,12:00,13:00,feasible,Mysore Palace,16:00,18:00,feasible,,,,,,St. Philomena's Church,12.321,76.658
Kolkata,2,Howrah Bridge,22.5851,88.3468,4.2,08:00,20:00,90,False,Victoria Memorial,22.5448,88.3426,4.4,10:00,18:00,90,True,Indian Museum,22.558,88.3509,4.3,08:00,20:00,45,False,scenic,1.0,Howrah Bridge,10:00,11:00,feasible,2,Victoria Memorial,09:00,10:00,feasible,Indian Museum,12:00,13:00,feasible,,,,Trip may exceed comfortable daily travel duration,Eco Park,22.5806,88.4674,4.4,09:00,18:00,90,true,,,,,,,,,,Eco Park,14:00,16:00,feasible,Dakshineswar Temple,22.6551,88.3573
Jaipur,4,Jantar Mantar,26.9248,75.8246,4.8,08:00,18:00,60,True,Amber Fort,26.9855,75.8513,4.1,08:00,18:00,120,False,City Palace Jaipur,26.9258,75.8237,4.7,08:00,17:00,90,True,time,1.0,Jantar Mantar,09:00,11:00,feasible,2,City Palace Jaipur,08:00,09:00,feasible,,,,,3,4,,Traffic delay near Jantar Mantar,,,,,,,,,Amber Fort,12:00,14:00,feasible,,,,,Possible time window violation,,,,,,,
Mysore,3,Mysore Palace,12.3051,76.6551,4.6,10:00,20:00,90,True,Mysore Zoo,12.302,76.664,4.4,10:00,18:00,45,False,Brindavan Gardens,12.421,76.572,4.5,09:00,18:00,45,True,distance,1.0,Mysore Palace,09:00,11:00,feasible,2,Mysore Zoo,10:00,11:00,feasible,Brindavan Gardens,14:00,16:00,feasible,3,,,,Chamundi Hills,12.272,76.67,4.3,08:00,18:00,45,true,,,,,,,,,,Chamundi Hills,19:00,21:00,warning,St. Philomena's Church,12.321,76.658
Goa,3,Anjuna Beach,15.573,73.7407,4.3,10:00,17:00,120,True,Dudhsagar Falls,15.3144,74.3148,4.8,10:00,17:00,45,True,Basilica of Bom Jesus,15.5009,73.9116,4.2,08:00,19:00,45,False,distance,1.0,Anjuna Beach,10:00,12:00,feasible,2,Dudhsagar Falls,10:00,11:00,feasible,Basilica of Bom Jesus,13:00,14:00,feasible,3,,,Traffic delay near Anjuna Beach,,,,,,,,,,,,,,,,,Trip may exceed comfortable daily travel duration,,,,,,,
Kolkata,3,Dakshineswar Temple,22.6551,88.3573,4.4,08:00,20:00,120,False,Howrah Bridge,22.5851,88.3468,4.5,10:00,20:00,90,False,Indian Museum,22.558,88.3509,4.0,08:00,20:00,90,False,distance,1.0,Dakshineswar Temple,10:00,12:00,feasible,2,Indian Museum,08:00,10:00,feasible,Eco Park,12:00,13:00,feasible,3,,,Traffic delay near Dakshineswar Temple,Eco Park,22.5806,88.4674,4.3,09:00,17:00,60,false,Howrah Bridge,15:00,17:00,feasible,,,,,Trip may exceed comfortable daily travel duration,Victoria Memorial,14:00,16:00,feasible,Victoria Memorial,22.5448,88.3426
Mumbai,3,Juhu Beach,19.0883,72.8264,4.6,10:00,20:00,90,True,Marine Drive,18.944,72.823,4.4,10:00,17:00,45,False,Siddhivinayak Temple,19.0176,72.8302,4.0,08:00,18:00,120,False,time,1.0,Juhu Beach,09:00,10:00,feasible,2,Marine Drive,09:00,10:00,feasible,Siddhivinayak Temple,13:00,14:00,feasible,3,,,Possible time window violation,,,,,,,,,,,,,,,,,,,,,,,,
Mysore,4,Brindavan Gardens,12.421,76.572,4.1,08:00,19:00,120,True,St. Philomena's Church,12.321,76.658,4.7,10:00,18:00,45,False,Mysore Zoo,12.302,76.664,4.1,08:00,20:00,90,False,distance,1.0,Brindavan Gardens,10:00,12:00,feasible,2,Mysore Zoo,10:00,12:00,feasible,,,,,3,4,,,Chamundi Hills,12.272,76.67,4.7,08:00,20:00,90,true,St. Philomena's Church,13:00,15:00,feasible,,,,,,,,,,,,
Mumbai,5,Marine Drive,18.944,72.823,4.3,08:00,20:00,45,False,Gateway of India,18.922,72.8347,4.6,10:00,20:00,120,False,Elephanta Caves,18.9633,72.9315,4.5,09:00,19:00,120,True,distance,1.0,Marine Drive,08:00,10:00,feasible,2,Elephanta Caves,10:00,11:00,feasible,Juhu Beach,12:00,13:00,feasible,3,4,5,,Juhu Beach,19.0883,72.8264,4.7,08:00,19:00,60,true,Gateway of India,12:00,13:00,feasible,,,,,,,,,,Siddhivinayak Temple,19.0176,72.8302
Goa,2,Dudhsagar Falls,15.3144,74.3148,4.1,09:00,20:00,120,False,Baga Beach,15.5553,73.7517,4.8,10:00,18:00,60,True,Fort Aguada,15.4921,73.7737,4.0,10:00,20:00,60,False,distance,1.0,Dudhsagar Falls,09:00,10:00,feasible,2,Fort Aguada,09:00,10:00,feasible,Anjuna Beach,12:00,14:00,feasible,,,,Traffic delay near Dudhsagar Falls,Anjuna Beach,15.573,73.7407,4.3,10:00,17:00,90,true,Baga Beach,11:00,12:00,feasible,,,,,,Basilica of Bom Jesus,15:00,17:00,feasible,Basilica of Bom Jesus,15.5009,73.9116
Chennai,3,Fort St George,13.0796,80.287,4.6,10:00,19:00,45,False,Marina Beach,13.05,80.2824,4.9,08:00,17:00,120,True,Valluvar Kottam,13.0526,80.2425,4.3,10:00,19:00,90,False,time,1.0,Fort St George,10:00,11:00,feasible,2,Marina Beach,09:00,10:00,feasible,Valluvar Kottam,13:00,15:00,feasible,3,,,Traffic delay near Fort St George,Guindy National Park,13.0067,80.2206,4.4,09:00,17:00,120,false,,,,,,,,,,Guindy National Park,16:00,17:00,feasible,Kapaleeshwarar Temple,13.0339,80.2697
Mysore,3,Mysore Zoo,12.302,76.664,4.4,10:00,18:00,90,False,Chamundi Hills,12.272,76.67,4.9,10:00,20:00,45,False,Brindavan Gardens,12.421,76.572,4.6,09:00,19:00,90,False,time,1.0,Mysore Zoo,09:00,10:00,feasible,2,St. Philomena's Church,09:00,11:00,feasible,,,,,3,,,Traffic delay near Mysore Zoo,St. Philomena's Church,12.321,76.658,4.5,08:00,19:00,45,false,Chamundi Hills,12:00,13:00,feasible,Brindavan Gardens,16:00,17:00,feasible,,,,,,,,
Kolkata,3,Eco Park,22.5806,88.4674,4.7,09:00,17:00,90,False,Indian Museum,22.558,88.3509,4.8,10:00,19:00,90,False,Howrah Bridge,22.5851,88.3468,4.8,09:00,18:00,60,False,distance,1.0,Eco Park,08:00,09:00,feasible,2,Indian Museum,10:00,11:00,feasible,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chennai,3,Valluvar Kottam,13.0526,80.2425,4.3,10:00,17:00,90,True,Kapaleeshwarar Temple,13.0339,80.2697,4.8,09:00,20:00,60,True,Marina Beach,13.05,80.2824,4.2,10:00,18:00,120,True,time,1.0,Valluvar Kottam,10:00,11:00,feasible,2,Marina Beach,10:00,11:00,feasible,,,,,3,,,Possible time window violation,,,,,,,,,Kapaleeshwarar Temple,13:00,14:00,feasible,,,,,,,,,,,,
Kolkata,4,Howrah Bridge,22.5851,88.3468,4.5,10:00,17:00,120,True,Indian Museum,22.558,88.3509,4.2,08:00,20:00,120,False,Eco Park,22.5806,88.4674,4.4,09:00,18:00,90,True,scenic,1.0,Howrah Bridge,08:00,09:00,feasible,2,Indian Museum,08:00,09:00,feasible,,,,,3,4,,Traffic delay near Howrah Bridge,,,,,,,,,,,,,,,,,Possible time window violation,,,,,,,
Goa,5,Dudhsagar Falls,15.3144,74.3148,4.7,10:00,18:00,60,False,Fort Aguada,15.4921,73.7737,4.7,09:00,19:00,60,True,Basilica of Bom Jesus,15.5009,73.9116,4.1,08:00,17:00,60,False,scenic,1.0,Dudhsagar Falls,08:00,10:00,feasible,2,Baga Beach,10:00,12:00,feasible,,,,,3,4,5,Traffic delay near Dudhsagar Falls,Baga Beach,15.5553,73.7517,4.7,08:00,18:00,120,true,Fort Aguada,13:00,15:00,feasible,Basilica of Bom Jesus,16:00,17:00,feasible,Possible time window violation,,,,,,,
Mysore,5,Mysore Zoo,12.302,76.664,4.5,10:00,17:00,90,True,Brindavan Gardens,12.421,76.572,4.5,09:00,17:00,90,False,Mysore Palace,12.3051,76.6551,4.6,10:00,18:00,45,False,distance,1.0,Mysore Zoo,08:00,09:00,feasible,2,Chamundi Hills,09:00,10:00,feasible,,,,,3,4,5,Traffic delay near Mysore Zoo,Chamundi Hills,12.272,76.67,4.6,10:00,20:00,90,false,Brindavan Gardens,10:00,11:00,feasible,Mysore Palace,12:00,14:00,feasible,,,,,,,,
Goa,2,Anjuna Beach,15.573,73.7407,4.8,09:00,18:00,60,False,Baga Beach,15.5553,73.7517,4.1,10:00,18:00,90,True,Basilica of Bom Jesus,15.5009,73.9116,4.6,10:00,19:00,90,False,time,1.0,Anjuna Beach,08:00,10:00,feasible,2,Basilica of Bom Jesus,10:00,12:00,feasible,Fort Aguada,15:00,16:00,feasible,,,,Traffic delay near Anjuna Beach,Fort Aguada,15.4921,73.7737,4.2,09:00,17:00,45,false,Baga Beach,11:00,13:00,feasible,,,,,Trip may exceed comfortable daily travel duration,,,,,,,
Pune,2,Khadakwasla Dam,18.4419,73.7656,4.9,10:00,18:00,120,True,Sinhagad Fort,18.3664,73.7559,4.4,09:00,20:00,120,False,Aga Khan Palace,18.5523,73.901,4.8,08:00,18:00,45,True,distance,1.0,Khadakwasla Dam,10:00,12:00,feasible,2,Aga Khan Palace,08:00,09:00,feasible,Shaniwar Wada,11:00,13:00,feasible,,,,Traffic delay near Khadakwasla Dam,Shaniwar Wada,18.5196,73.8553,4.3,09:00,20:00,90,true,Sinhagad Fort,15:00,16:00,feasible,,,,,,,,,,,,
Jaipur,4,City Palace Jaipur,26.9258,75.8237,4.2,10:00,20:00,45,False,Jantar Mantar,26.9248,75.8246,4.3,08:00,17:00,90,True,Hawa Mahal,26.9239,75.8267,4.4,10:00,18:00,60,False,time,1.0,City Palace Jaipur,08:00,09:00,feasible,2,Hawa Mahal,08:00,10:00,feasible,Amber Fort,13:00,14:00,feasible,3,4,,Traffic delay near City Palace Jaipur,Amber Fort,26.9855,75.8513,4.6,10:00,17:00,60,true,Jantar Mantar,11:00,13:00,feasible,,,,,Possible time window violation,,,,,Nahargarh Fort,26.9368,75.8153
Mumbai,5,Elephanta Caves,18.9633,72.9315,4.9,09:00,19:00,60,False,Gateway of India,18.922,72.8347,4.4,08:00,17:00,60,True,Marine Drive,18.944,72.823,4.7,08:00,20:00,60,False,time,1.0,Elephanta Caves,08:00,09:00,feasible,2,Marine Drive,08:00,10:00,feasible,Juhu Beach,12:00,13:00,feasible,3,4,5,,Juhu Beach,19.0883,72.8264,4.7,10:00,19:00,45,true,Gateway of India,12:00,14:00,feasible,,,,,,Siddhivinayak Temple,16:00,18:00,feasible,Siddhivinayak Temple,19.0176,72.8302
Mumbai,5,Marine Drive,18.944,72.823,4.5,09:00,20:00,60,True,Gateway of India,18.922,72.8347,4.3,10:00,18:00,90,True,Juhu Beach,19.0883,72.8264,4.9,10:00,17:00,120,False,scenic,1.0,Marine Drive,09:00,11:00,feasible,2,,,,,,,,,3,4,5,Traffic delay near Marine Drive,,,,,,,,,Gateway of India,12:00,14:00,feasible,Juhu Beach,15:00,17:00,feasible,Possible time window violation,,,,,,,
Mumbai,4,Elephanta Caves,18.9633,72.9315,4.1,09:00,18:00,90,False,Marine Drive,18.944,72.823,4.4,09:00,19:00,90,False,Gateway of India,18.922,72.8347,4.4,09:00,17:00,90,False,scenic,1.0,Elephanta Caves,10:00,12:00,feasible,2,Marine Drive,10:00,11:00,feasible,,,,,3,4,,Traffic delay near Elephanta Caves,,,,,,,,,,,,,,,,,Possible time window violation,,,,,,,
Delhi,5,Lotus Temple,28.5535,77.2588,4.1,10:00,20:00,90,True,Qutub Minar,28.5244,77.1855,4.1,08:00,17:00,60,False,India Gate,28.6129,77.2295,4.9,10:00,20:00,120,False,distance,1.0,Lotus Temple,09:00,11:00,feasible,2,India Gate,10:00,11:00,feasible,,,,,3,4,5,Traffic delay near Lotus Temple,Red Fort,28.6562,77.241,4.1,09:00,17:00,60,false,Qutub Minar,12:00,14:00,feasible,,,,,Possible time window violation,,,,,Akshardham Temple,28.6127,77.2773
Pune,5,Sinhagad Fort,18.3664,73.7559,4.3,08:00,19:00,90,True,Dagdusheth Temple,18.5164,73.8567,4.5,08:00,20:00,45,True,Shaniwar Wada,18.5196,73.8553,4.3,08:00,19:00,120,True,scenic,1.0,Sinhagad Fort,09:00,10:00,feasible,2,Dagdusheth Temple,09:00,11:00,feasible,Shaniwar Wada,12:00,13:00,feasible,3,4,5,,Khadakwasla Dam,18.4419,73.7656,4.6,09:00,19:00,90,true,,,,,,,,,,Khadakwasla Dam,15:00,16:00,feasible,,,
Goa,2,Baga Beach,15.5553,73.7517,4.2,10:00,18:00,90,False,Anjuna Beach,15.573,73.7407,4.5,10:00,19:00,60,True,Basilica of Bom Jesus,15.5009,73.9116,4.2,10:00,20:00,60,False,distance,1.0,Baga Beach,10:00,12:00,feasible,2,Anjuna Beach,08:00,10:00,feasible,Basilica of Bom Jesus,12:00,14:00,feasible,,,,Traffic delay near Baga Beach,Dudhsagar Falls,15.3144,74.3148,4.8,09:00,20:00,120,false,,,,,,,,,Possible time window violation,Dudhsagar Falls,16:00,17:00,feasible,Fort Aguada,15.4921,73.7737
Chennai,2,Kapaleeshwarar Temple,13.0339,80.2697,4.1,10:00,17:00,60,True,Fort St George,13.0796,80.287,4.5,09:00,20:00,60,True,Marina Beach,13.05,80.2824,4.5,08:00,18:00,90,False,scenic,1.0,Kapaleeshwarar Temple,08:00,09:00,feasible,2,Guindy National Park,09:00,10:00,feasible,,,,,,,,Possible time window violation,Guindy National Park,13.0067,80.2206,4.1,09:00,18:00,45,true,Fort St George,11:00,12:00,feasible,Marina Beach,15:00,17:00,feasible,Trip may exceed comfortable daily travel duration,,,,,Valluvar Kottam,13.0526,80.2425
Bangalore,4,Bannerghatta National Park,12.8,77.577,4.2,09:00,18:00,60,False,Cubbon Park,12.9763,77.5929,4.1,09:00,20:00,60,True,Bangalore Palace,12.9987,77.592,4.6,10:00,19:00,120,False,time,1.0,Bannerghatta National Park,08:00,10:00,feasible,2,Cubbon Park,08:00,10:00,feasible,Bangalore Palace,11:00,13:00,feasible,3,4,,Traffic delay near Bannerghatta National Park,,,,,,,,,,,,,,,,,Possible time window violation,,,,,,,
Delhi,5,Red Fort,28.6562,77.241,4.4,10:00,20:00,45,False,Akshardham Temple,28.6127,77.2773,4.5,09:00,20:00,60,False,India Gate,28.6129,77.2295,4.4,08:00,17:00,120,False,scenic,1.0,Red Fort,08:00,10:00,feasible,2,Akshardham Temple,08:00,09:00,feasible,India Gate,12:00,14:00,feasible,3,4,5,Traffic delay near Red Fort,,,,,,,,,,,,,,,,,Possible time window violation,,,,,,,
Bangalore,5,Lalbagh Botanical Garden,12.9507,77.5848,4.2,09:00,19:00,45,True,Bangalore Palace,12.9987,77.592,4.3,10:00,17:00,90,True,ISKCON Temple Bangalore,13.0097,77.5511,4.4,10:00,18:00,45,True,distance,1.0,Lalbagh Botanical Garden,08:00,10:00,feasible,2,Bannerghatta National Park,08:00,10:00,feasible,,,,,3,4,5,,Bannerghatta National Park,12.8,77.577,4.8,08:00,17:00,45,false,Bangalore Palace,11:00,12:00,feasible,ISKCON Temple Bangalore,14:00,15:00,feasible,,,,,,Cubbon Park,12.9763,77.5929
Hyderabad,4,Salar Jung Museum,17.3713,78.4804,4.8,10:00,20:00,45,True,Charminar,17.3616,78.4747,4.2,08:00,19:00,90,False,Golconda Fort,17.3833,78.4011,4.5,09:00,17:00,45,False,time,1.0,Salar Jung Museum,10:00,11:00,feasible,2,Golconda Fort,08:00,10:00,feasible,Ramoji Film City,13:00,14:00,feasible,3,4,,,Ramoji Film City,17.2543,78.6808,4.9,09:00,20:00,45,false,Charminar,14:00,15:00,feasible,,,,,,Hussain Sagar,17:00,19:00,warning,Hussain Sagar,17.4239,78.4738
Goa,2,Fort Aguada,15.4921,73.7737,4.6,10:00,20:00,45,False,Anjuna Beach,15.573,73.7407,4.4,08:00,18:00,45,False,Baga Beach,15.5553,73.7517,4.4,10:00,19:00,45,False,distance,1.0,Fort Aguada,09:00,11:00,feasible,2,Anjuna Beach,09:00,11:00,feasible,Baga Beach,13:00,14:00,feasible,,,,Traffic delay near Fort Aguada,Basilica of Bom Jesus,15.5009,73.9116,4.6,08:00,17:00,120,true,,,,,,,,,,Basilica of Bom Jesus,16:00,18:00,feasible,,,
Pune,2,Sinhagad Fort,18.3664,73.7559,4.7,09:00,18:00,45,False,Khadakwasla Dam,18.4419,73.7656,4.0,08:00,17:00,120,False,Aga Khan Palace,18.5523,73.901,4.7,08:00,19:00,60,True,scenic,1.0,Sinhagad Fort,10:00,12:00,feasible,2,Aga Khan Palace,09:00,11:00,feasible,,,,,,,,Possible time window violation,,,,,,,,,Khadakwasla Dam,13:00,15:00,feasible,,,,,,,,,,,,
Pune,2,Sinhagad Fort,18.3664,73.7559,4.4,09:00,18:00,90,False,Dagdusheth Temple,18.5164,73.8567,4.5,08:00,17:00,45,True,Aga Khan Palace,18.5523,73.901,4.5,09:00,19:00,90,False,scenic,1.0,Sinhagad Fort,09:00,11:00,feasible,2,Aga Khan Palace,08:00,09:00,feasible,Shaniwar Wada,11:00,13:00,feasible,,,,,Shaniwar Wada,18.5196,73.8553,4.7,09:00,19:00,45,true,Dagdusheth Temple,13:00,15:00,feasible,,,,,,,,,,,,
Jaipur,3,Amber Fort,26.9855,75.8513,4.3,09:00,18:00,60,True,City Palace Jaipur,26.9258,75.8237,4.5,08:00,20:00,90,False,Nahargarh Fort,26.9368,75.8153,4.2,10:00,18:00,120,False,scenic,1.0,Amber Fort,08:00,09:00,feasible,2,Nahargarh Fort,09:00,10:00,feasible,Jantar Mantar,12:00,14:00,feasible,3,,,,Jantar Mantar,26.9248,75.8246,4.5,10:00,19:00,45,false,City Palace Jaipur,12:00,13:00,feasible,,,,,,,,,,,,
Mumbai,2,Juhu Beach,19.0883,72.8264,4.6,10:00,18:00,60,False,Siddhivinayak Temple,19.0176,72.8302,4.2,08:00,17:00,60,True,Elephanta Caves,18.9633,72.9315,4.4,08:00,18:00,60,False,time,1.0,Juhu Beach,09:00,11:00,feasible,2,Elephanta Caves,10:00,11:00,feasible,Gateway of India,12:00,13:00,feasible,,,,,Gateway of India,18.922,72.8347,4.4,09:00,18:00,120,true,Siddhivinayak Temple,12:00,14:00,feasible,,,,,,,,,,Marine Drive,18.944,72.823
Goa,4,Anjuna Beach,15.573,73.7407,4.1,08:00,19:00,60,True,Baga Beach,15.5553,73.7517,4.7,08:00,17:00,45,True,Dudhsagar Falls,15.3144,74.3148,4.7,08:00,19:00,90,False,scenic,1.0,Anjuna Beach,09:00,10:00,feasible,2,,,,,,,,,3,4,,Traffic delay near Anjuna Beach,,,,,,,,,Baga Beach,13:00,14:00,feasible,Dudhsagar Falls,17:00,19:00,warning,Possible time window violation,,,,,,,
Chennai,3,Guindy National Park,13.0067,80.2206,4.8,09:00,17:00,60,False,Valluvar Kottam,13.0526,80.2425,4.5,10:00,17:00,120,False,Fort St George,13.0796,80.287,4.5,10:00,20:00,60,True,time,1.0,Guindy National Park,08:00,09:00,feasible,2,Valluvar Kottam,09:00,10:00,feasible,Fort St George,11:00,12:00,feasible,3,,,Possible time window violation,,,,,,,,,,,,,,,,,Trip may exceed comfortable daily travel duration,,,,,,,
Hyderabad,5,Golconda Fort,17.3833,78.4011,4.8,10:00,19:00,120,False,Hussain Sagar,17.4239,78.4738,4.7,08:00,18:00,60,False,Charminar,17.3616,78.4747,4.4,08:00,18:00,90,False,time,1.0,Golconda Fort,08:00,09:00,feasible,2,Ramoji Film City,09:00,11:00,feasible,,,,,3,4,5,,Ramoji Film City,17.2543,78.6808,4.6,10:00,19:00,60,false,Hussain Sagar,12:00,14:00,feasible,Charminar,15:00,16:00,feasible,,,,,,Salar Jung Museum,17.3713,78.4804
Kolkata,4,Indian Museum,22.558,88.3509,4.2,10:00,17:00,60,True,Eco Park,22.5806,88.4674,4.2,10:00,18:00,60,True,Dakshineswar Temple,22.6551,88.3573,4.7,10:00,20:00,60,False,scenic,1.0,Indian Museum,09:00,10:00,feasible,2,Eco Park,08:00,10:00,feasible,,,,,3,4,,,Victoria Memorial,22.5448,88.3426,4.2,10:00,19:00,60,true,,,,,,,,,,,,,,,,
Pune,3,Aga Khan Palace,18.5523,73.901,4.6,08:00,19:00,60,True,Shaniwar Wada,18.5196,73.8553,4.0,08:00,20:00,45,False,Khadakwasla Dam,18.4419,73.7656,4.5,08:00,19:00,120,False,distance,1.0,Aga Khan Palace,08:00,09:00,feasible,2,,,,,,,,,3,,,Traffic delay near Aga Khan Palace,,,,,,,,,Shaniwar Wada,12:00,14:00,feasible,Khadakwasla Dam,17:00,18:00,feasible,,,,,,,,
Goa,2,Baga Beach,15.5553,73.7517,4.1,10:00,17:00,45,True,Basilica of Bom Jesus,15.5009,73.9116,4.6,08:00,18:00,90,False,Dudhsagar Falls,15.3144,74.3148,4.7,10:00,19:00,45,True,scenic,1.0,Baga Beach,09:00,10:00,feasible,2,Basilica of Bom Jesus,10:00,11:00,feasible,Dudhsagar Falls,14:00,16:00,feasible,,,,Traffic delay near Baga Beach,,,,,,,,,,,,,,,,,,,,,,,,
Goa,2,Baga Beach,15.5553,73.7517,4.6,08:00,20:00,60,True,Anjuna Beach,15.573,73.7407,4.1,08:00,19:00,45,False,Dudhsagar Falls,15.3144,74.3148,4.6,09:00,17:00,45,True,distance,1.0,Baga Beach,08:00,10:00,feasible,2,Anjuna Beach,09:00,11:00,feasible,Dudhsagar Falls,14:00,15:00,feasible,,,,,Fort Aguada,15.4921,73.7737,4.8,08:00,20:00,90,true,,,,,,,,,,Fort Aguada,17:00,19:00,warning,Basilica of Bom Jesus,15.5009,73.9116
Hyderabad,3,Golconda Fort,17.3833,78.4011,4.6,10:00,18:00,45,True,Hussain Sagar,17.4239,78.4738,4.6,10:00,18:00,45,False,Salar Jung Museum,17.3713,78.4804,4.3,10:00,20:00,60,True,scenic,1.0,Golconda Fort,10:00,12:00,feasible,2,Salar Jung Museum,08:00,09:00,feasible,,,,,3,,,,,,,,,,,,Hussain Sagar,13:00,15:00,feasible,,,,,,,,,,,,
Mumbai,2,Juhu Beach,19.0883,72.8264,4.7,10:00,18:00,90,True,Marine Drive,18.944,72.823,4.2,09:00,19:00,90,True,Elephanta Caves,18.9633,72.9315,4.2,09:00,18:00,90,True,scenic,1.0,Juhu Beach,10:00,12:00,feasible,2,Marine Drive,10:00,11:00,feasible,Elephanta Caves,14:00,16:00,feasible,,,,,Gateway of India,18.922,72.8347,4.5,10:00,19:00,90,false,,,,,,,,,,,,,,,,
Goa,4,Basilica of Bom Jesus,15.5009,73.9116,4.8,08:00,19:00,120,True,Anjuna Beach,15.573,73.7407,4.8,09:00,17:00,45,False,Dudhsagar Falls,15.3144,74.3148,4.0,09:00,18:00,45,True,time,1.0,Basilica of Bom Jesus,10:00,12:00,feasible,2,Dudhsagar Falls,09:00,10:00,feasible,,,,,3,4,,,Fort Aguada,15.4921,73.7737,4.7,08:00,19:00,60,false,Anjuna Beach,14:00,15:00,feasible,,,,,,,,,,,,
Goa,4,Anjuna Beach,15.573,73.7407,4.6,08:00,18:00,60,True,Baga Beach,15.5553,73.7517,4.5,09:00,18:00,45,True,Basilica of Bom Jesus,15.5009,73.9116,4.0,10:00,18:00,120,False,scenic,1.0,Anjuna Beach,08:00,09:00,feasible,2,,,,,,,,,3,4,,,,,,,,,,,Baga Beach,11:00,13:00,feasible,Basilica of Bom Jesus,14:00,15:00,feasible,,,,,,,,
Bangalore,5,ISKCON Temple Bangalore,13.0097,77.5511,4.0,10:00,20:00,120,False,Bannerghatta National Park,12.8,77.577,4.7,10:00,19:00,90,True,Bangalore Palace,12.9987,77.592,4.2,08:00,19:00,90,True,scenic,1.0,ISKCON Temple Bangalore,10:00,12:00,feasible,2,Bangalore Palace,09:00,10:00,feasible,,,,,3,4,5,Traffic delay near ISKCON Temple Bangalore,Lalbagh Botanical Garden,12.9507,77.5848,4.7,09:00,19:00,90,true,Bannerghatta National Park,14:00,16:00,feasible,,,,,Possible time window violation,,,,,,,
